qseqid	General functional category	Functional category	DB ID	Protein description	DB description	EC number	KO	CDD ID	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|H8ZXG3|H8ZXG3_9EUGL	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	COG0050	Translation elongation factor EF-Tu, a GTPase	Translation elongation factor EF-Tu, a GTPase [Translation, ribosomal structure and biogenesis]. Translation elongation factor EF-Tu, a GTPase is part of the Pathway/BioSystem: Translation factors		K02358	CDD:439820	71.149	409.0	105.0	3.0	1.0	409.0	1.0	396.0	0.0	766.0
tr|H9TJQ6|H9TJQ6_SALET	METABOLISM	Inorganic ion transport and metabolism 	COG4264	Siderophore synthetase component IucA/IucC/SbnC	Siderophore synthetase component IucA/IucC/SbnC [Inorganic ion transport and metabolism]. 	6.3.2.39		CDD:443406	29.362	596.0	374.0	17.0	9.0	571.0	9.0	590.0	3.3e-119	362.0
tr|H9TJW2|H9TJW2_SALET	METABOLISM	Amino acid transport and metabolism 	COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme [Amino acid transport and metabolism, Coenzyme transport and metabolism]. 3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme is part of the Pathway/BioSystem: Cysteine biosynthesis	1.8.4.8	K00957	CDD:439945	30.189	106.0	57.0	6.0	175.0	278.0	115.0	205.0	7.62e-11	58.7
tr|H9TJW2|H9TJW2_SALET	METABOLISM	Coenzyme transport and metabolism 	COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme [Amino acid transport and metabolism, Coenzyme transport and metabolism]. 3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme is part of the Pathway/BioSystem: Cysteine biosynthesis	1.8.4.8	K00957	CDD:439945	30.189	106.0	57.0	6.0	175.0	278.0	115.0	205.0	7.62e-11	58.7
tr|H9TJW2|H9TJW2_SALET	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	tRNA(Ile)-lysidine synthase TilS/MesJ [Translation, ribosomal structure and biogenesis]. tRNA(Ile)-lysidine synthase TilS/MesJ is part of the Pathway/BioSystem: tRNA modification	6.3.4.19		CDD:439807	32.812	64.0	33.0	5.0	51.0	109.0	16.0	74.0	2.07e-06	45.2
tr|H9TKM2|H9TKM2_SALET	CELLULAR PROCESSES AND SIGNALING	Cell motility 	COG2805	Type IV pilus assembly protein PilT, pilus retraction ATPase	Type IV pilus assembly protein PilT, pilus retraction ATPase [Cell motility, Extracellular structures]. 			CDD:442056	28.177	362.0	239.0	5.0	16.0	376.0	1.0	342.0	3.35e-80	246.0
tr|H9TKM2|H9TKM2_SALET	CELLULAR PROCESSES AND SIGNALING	Extracellular structures 	COG2805	Type IV pilus assembly protein PilT, pilus retraction ATPase	Type IV pilus assembly protein PilT, pilus retraction ATPase [Cell motility, Extracellular structures]. 			CDD:442056	28.177	362.0	239.0	5.0	16.0	376.0	1.0	342.0	3.35e-80	246.0
tr|H9U9H4|H9U9H4_FERPD	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	COG1744	Lipoprotein Med, regulator of KinD/Spo0A, PBP1-ABC superfamily, includes NupN	Lipoprotein Med, regulator of KinD/Spo0A, PBP1-ABC superfamily, includes NupN [Signal transduction mechanisms]. 		K00382,K10439,K07335	CDD:441350	43.161	329.0	153.0	7.0	20.0	348.0	6.0	300.0	3.5000000000000005e-117	339.0
tr|H9UAD6|H9UAD6_FERPD	METABOLISM	Coenzyme transport and metabolism 	COG1240	vWFA (von Willebrand factor type A) domain of Mg and Co chelatases	vWFA (von Willebrand factor type A) domain of Mg and Co chelatases [Coenzyme transport and metabolism]. 	6.6.1.1	K03404	CDD:440853	19.022	184.0	108.0	10.0	112.0	287.0	93.0	243.0	8.58e-11	58.8
tr|H9UC07|H9UC07_FERPD	METABOLISM	Carbohydrate transport and metabolism 	COG3635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archeal type	2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archeal type [Carbohydrate transport and metabolism]. 2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archeal type is part of the Pathway/BioSystem: Glycolysis	5.4.2.1		CDD:442852	39.0	400.0	215.0	8.0	19.0	392.0	1.0	397.0	4.45e-132	382.0
tr|I0AGU1|I0AGU1_IGNAJ	METABOLISM	Inorganic ion transport and metabolism 	COG4771	Outer membrane receptor for ferrienterochelin and colicins	Outer membrane receptor for ferrienterochelin and colicins [Inorganic ion transport and metabolism]. 			CDD:443803	20.052	773.0	423.0	20.0	93.0	845.0	8.0	605.0	2.49e-50	185.0
tr|I0AJM9|I0AJM9_IGNAJ	POORLY CHARACTERIZED	General function prediction only 	COG3401	Fibronectin type 3 domain	Fibronectin type 3 domain [General function prediction only]. 			CDD:442628	18.493	292.0	219.0	5.0	478.0	766.0	320.0	595.0	7.08e-08	53.5
tr|I0AJM9|I0AJM9_IGNAJ	POORLY CHARACTERIZED	General function prediction only 	COG3401	Fibronectin type 3 domain	Fibronectin type 3 domain [General function prediction only]. 			CDD:442628	16.766	334.0	252.0	4.0	265.0	594.0	15.0	326.0	7.22e-06	46.9
tr|I0AJM9|I0AJM9_IGNAJ	POORLY CHARACTERIZED	General function prediction only 	COG3401	Fibronectin type 3 domain	Fibronectin type 3 domain [General function prediction only]. 			CDD:442628	13.569	339.0	275.0	8.0	702.0	1036.0	1.0	325.0	0.00022	42.3
tr|I0AJM9|I0AJM9_IGNAJ	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	COG1404	Serine protease, subtilisin family	Serine protease, subtilisin family [Posttranslational modification, protein turnover, chaperones]. 	3.4.21.-	K01342,K08652	CDD:441014	25.652	460.0	297.0	8.0	110.0	567.0	39.0	455.0	1.7199999999999997e-67	231.0
tr|I0AK42|I0AK42_IGNAJ	METABOLISM	Lipid transport and metabolism 	COG1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [Lipid transport and metabolism]. Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase is part of the Pathway/BioSystem: Phospholipid biosynthesis	2.7.8.-	K01005,K06131	CDD:441111	23.952	334.0	192.0	13.0	356.0	656.0	28.0	332.0	8.129999999999999e-40	148.0
tr|I0AK42|I0AK42_IGNAJ	METABOLISM	Lipid transport and metabolism 	COG1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [Lipid transport and metabolism]. Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase is part of the Pathway/BioSystem: Phospholipid biosynthesis	2.7.8.-	K01005,K06131	CDD:441111	24.306	144.0	88.0	5.0	355.0	488.0	205.0	337.0	4.68e-16	77.7
tr|I0AK44|I0AK44_IGNAJ	METABOLISM	Lipid transport and metabolism 	COG2067	Long-chain fatty acid transport protein	Long-chain fatty acid transport protein [Lipid transport and metabolism]. 		K06076	CDD:441670	19.718	355.0	189.0	14.0	41.0	309.0	22.0	366.0	4.58e-14	69.2
tr|I0AKM4|I0AKM4_IGNAJ	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	COG4412	Bacillopeptidase F, M6 metalloprotease family	Bacillopeptidase F, M6 metalloprotease family [Posttranslational modification, protein turnover, chaperones]. 	3.4.24.-	K05695,K09607,K01423	CDD:443532	26.415	159.0	77.0	7.0	703.0	825.0	225.0	379.0	1.12e-10	62.8
tr|I0ALK3|I0ALK3_IGNAJ	METABOLISM	Amino acid transport and metabolism 	COG2195	Di- or tripeptidase	Di- or tripeptidase [Amino acid transport and metabolism]. 	3.4.11.4	K01270	CDD:441798	31.134	485.0	204.0	12.0	9.0	484.0	1.0	364.0	7.07e-144	414.0
tr|I0BK35|I0BK35_9BACL	METABOLISM	Carbohydrate transport and metabolism 	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component	ABC-type glycerol-3-phosphate transport system, periplasmic component [Carbohydrate transport and metabolism]. 	2.2.1.6	K10108,K05813,K07533,K02027,K01872	CDD:441259	22.029	345.0	238.0	16.0	52.0	389.0	12.0	332.0	5.56e-39	142.0
tr|I0HYT2|I0HYT2_CALAS	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	COG0071	Small heat shock protein IbpA, HSP20 family	Small heat shock protein IbpA, HSP20 family [Posttranslational modification, protein turnover, chaperones]. 			CDD:439841	63.366	101.0	37.0	0.0	47.0	147.0	3.0	103.0	3.1699999999999997e-46	143.0
tr|I0HZS3|I0HZS3_CALAS	METABOLISM	Carbohydrate transport and metabolism 	COG2182	Maltose-binding periplasmic protein MalE	Maltose-binding periplasmic protein MalE [Carbohydrate transport and metabolism]. 		K00941,K10108,K05366,K02027	CDD:441785	45.082	366.0	186.0	9.0	52.0	409.0	41.0	399.0	5.9000000000000006e-123	360.0
tr|I0I0I6|I0I0I6_CALAS	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	COG0542	ATP-dependent Clp protease, ATP-binding subunit ClpA	ATP-dependent Clp protease, ATP-binding subunit ClpA [Posttranslational modification, protein turnover, chaperones]. 		K04086,K03696	CDD:440308	66.473	859.0	261.0	4.0	1.0	855.0	1.0	836.0	0.0	1483.0
tr|I0I103|I0I103_CALAS	METABOLISM	Nucleotide transport and metabolism 	COG0005	Purine nucleoside phosphorylase	Purine nucleoside phosphorylase [Nucleotide transport and metabolism]. Purine nucleoside phosphorylase is part of the Pathway/BioSystem: Purine salvage	2.4.2.28	K03783	CDD:439776	44.231	260.0	123.0	7.0	26.0	282.0	1.0	241.0	1.6300000000000002e-103	299.0
tr|I0I1K6|I0I1K6_CALAS	POORLY CHARACTERIZED	General function prediction only 	COG3889	Extracellular solute-binding protein, contains Ig-fold domain	Extracellular solute-binding protein, contains Ig-fold domain [General function prediction only]. 		K02035	CDD:443097	34.51	510.0	292.0	15.0	1.0	503.0	321.0	795.0	3.63e-148	443.0
tr|I0I6K1|I0I6K1_CALAS	METABOLISM	Energy production and conversion 	COG3411	2Fe-2S ferredoxin	2Fe-2S ferredoxin [Energy production and conversion]. 2Fe-2S ferredoxin is part of the Pathway/BioSystem: 2Fe2S	1.6.5.3		CDD:442637	34.146	82.0	50.0	2.0	12.0	93.0	4.0	81.0	4.66e-19	79.6
tr|I0I6K1|I0I6K1_CALAS	METABOLISM	Energy production and conversion 	COG1894	NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)	NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F) [Energy production and conversion]. NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F) is part of the Pathway/BioSystem: NADH dehydrogenase	1.6.5.3	K00124	CDD:441498	63.876	418.0	151.0	0.0	121.0	538.0	1.0	418.0	0.0	816.0
tr|I0IKN4|I0IKN4_LEPFC	POORLY CHARACTERIZED	Function unknown 	COG5563	Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats	Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats [Function unknown]. 			CDD:444305	27.778	252.0	164.0	10.0	9.0	242.0	4.0	255.0	1.46e-22	91.2
tr|I0IKN4|I0IKN4_LEPFC	POORLY CHARACTERIZED	Function unknown 	COG5563	Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats	Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats [Function unknown]. 			CDD:444305	25.882	170.0	112.0	8.0	8.0	163.0	93.0	262.0	3.69e-11	59.2
tr|I0IKN4|I0IKN4_LEPFC	POORLY CHARACTERIZED	Function unknown 	COG5563	Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats	Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats [Function unknown]. 			CDD:444305	34.711	121.0	72.0	6.0	138.0	251.0	4.0	124.0	2.39e-09	53.8
tr|I0JRL0|I0JRL0_HALH3	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	COG1404	Serine protease, subtilisin family	Serine protease, subtilisin family [Posttranslational modification, protein turnover, chaperones]. 	3.4.21.-	K01342,K08652	CDD:441014	23.251	443.0	129.0	12.0	173.0	615.0	93.0	324.0	9.67e-42	157.0
tr|I0UVT1|I0UVT1_9MICC	METABOLISM	Carbohydrate transport and metabolism 	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase [Carbohydrate transport and metabolism]. Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase is part of the Pathway/BioSystem: Glycolysis	1.2.1.12		CDD:439827	68.0	325.0	102.0	2.0	1.0	324.0	1.0	324.0	0.0	635.0
tr|I0XB92|I0XB92_9SPIR	CELLULAR PROCESSES AND SIGNALING	Cell wall/membrane/envelope biogenesis 	COG3468	Autotransporter adhesin AidA	Autotransporter adhesin AidA [Cell wall/membrane/envelope biogenesis, Intracellular trafficking, secretion, and vesicular transport]. 	3.4.21.-	K12516	CDD:442691	14.899	396.0	327.0	1.0	266.0	661.0	53.0	438.0	0.000757	40.3
tr|I0XB92|I0XB92_9SPIR	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3468	Autotransporter adhesin AidA	Autotransporter adhesin AidA [Cell wall/membrane/envelope biogenesis, Intracellular trafficking, secretion, and vesicular transport]. 	3.4.21.-	K12516	CDD:442691	14.899	396.0	327.0	1.0	266.0	661.0	53.0	438.0	0.000757	40.3
tr|I0Z0P2|I0Z0P2_COCSC	INFORMATION STORAGE AND PROCESSING	Transcription 	COG4886	Leucine-rich repeat (LRR) protein	Leucine-rich repeat (LRR) protein [Transcription]. 		K01347,K01090,K01318,K01238,K01446,K01768	CDD:443914	27.67	206.0	125.0	14.0	392.0	595.0	132.0	315.0	6.07e-16	78.4
tr|I0Z0P2|I0Z0P2_COCSC	INFORMATION STORAGE AND PROCESSING	Transcription 	COG4886	Leucine-rich repeat (LRR) protein	Leucine-rich repeat (LRR) protein [Transcription]. 		K01347,K01090,K01318,K01238,K01446,K01768	CDD:443914	29.775	178.0	104.0	9.0	82.0	257.0	115.0	273.0	2.11e-15	76.9
tr|I0Z0P2|I0Z0P2_COCSC	INFORMATION STORAGE AND PROCESSING	Transcription 	COG4886	Leucine-rich repeat (LRR) protein	Leucine-rich repeat (LRR) protein [Transcription]. 		K01347,K01090,K01318,K01238,K01446,K01768	CDD:443914	25.532	235.0	155.0	12.0	385.0	618.0	148.0	363.0	3.51e-15	76.1
tr|I0Z0P2|I0Z0P2_COCSC	INFORMATION STORAGE AND PROCESSING	Transcription 	COG4886	Leucine-rich repeat (LRR) protein	Leucine-rich repeat (LRR) protein [Transcription]. 		K01347,K01090,K01318,K01238,K01446,K01768	CDD:443914	32.544	169.0	89.0	10.0	82.0	248.0	141.0	286.0	2.13e-14	73.8
tr|I0Z0P2|I0Z0P2_COCSC	INFORMATION STORAGE AND PROCESSING	Transcription 	COG4886	Leucine-rich repeat (LRR) protein	Leucine-rich repeat (LRR) protein [Transcription]. 		K01347,K01090,K01318,K01238,K01446,K01768	CDD:443914	28.415	183.0	106.0	10.0	69.0	248.0	59.0	219.0	4.33e-14	72.7
tr|I0Z0P2|I0Z0P2_COCSC	INFORMATION STORAGE AND PROCESSING	Transcription 	COG4886	Leucine-rich repeat (LRR) protein	Leucine-rich repeat (LRR) protein [Transcription]. 		K01347,K01090,K01318,K01238,K01446,K01768	CDD:443914	26.991	226.0	132.0	10.0	393.0	618.0	43.0	235.0	2.65e-10	60.7
tr|I0Z0P2|I0Z0P2_COCSC	INFORMATION STORAGE AND PROCESSING	Transcription 	COG4886	Leucine-rich repeat (LRR) protein	Leucine-rich repeat (LRR) protein [Transcription]. 		K01347,K01090,K01318,K01238,K01446,K01768	CDD:443914	28.188	149.0	98.0	5.0	105.0	251.0	227.0	368.0	1.29e-06	49.2
tr|I0Z0P2|I0Z0P2_COCSC	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	COG0515	Serine/threonine protein kinase	Serine/threonine protein kinase [Signal transduction mechanisms]. 		K03438,K03583,K04371,K00908,K00914,K08282,K01144	CDD:440281	23.653	334.0	208.0	9.0	872.0	1165.0	14.0	340.0	7.369999999999999e-38	146.0
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	36.25	80.0	47.0	2.0	8339.0	8414.0	1.0	80.0	1.32e-15	73.3
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	38.961	77.0	43.0	2.0	2411.0	2483.0	4.0	80.0	3.78e-14	69.1
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	39.241	79.0	43.0	2.0	9850.0	9923.0	2.0	80.0	5.37e-14	68.7
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	37.662	77.0	44.0	2.0	2712.0	2784.0	4.0	80.0	1.32e-13	67.6
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	36.0	75.0	44.0	2.0	12492.0	12562.0	2.0	76.0	1.37e-13	67.6
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	39.241	79.0	44.0	2.0	2512.0	2586.0	2.0	80.0	1.76e-13	67.2
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	36.842	76.0	44.0	2.0	2810.0	2881.0	4.0	79.0	2.41e-13	66.8
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	41.026	78.0	42.0	2.0	9751.0	9824.0	2.0	79.0	6.78e-13	65.6
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	33.333	78.0	48.0	2.0	8432.0	8505.0	2.0	79.0	7.77e-13	65.3
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	36.709	79.0	46.0	2.0	2607.0	2681.0	2.0	80.0	9.36e-13	65.3
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	37.975	79.0	45.0	3.0	13812.0	13886.0	2.0	80.0	3.05e-12	63.7
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	33.333	78.0	48.0	2.0	8523.0	8596.0	2.0	79.0	4.46e-12	63.3
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	37.662	77.0	44.0	2.0	5838.0	5910.0	2.0	78.0	1.21e-11	61.8
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	38.961	77.0	43.0	2.0	7122.0	7194.0	4.0	80.0	5.16e-11	60.3
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	37.838	74.0	42.0	2.0	12405.0	12474.0	7.0	80.0	8.84e-11	59.5
tr|I0Z730|I0Z730_COCSC	METABOLISM	Lipid transport and metabolism 	COG0236	Acyl carrier protein	Acyl carrier protein [Lipid transport and metabolism]. Acyl carrier protein is part of the Pathway/BioSystem: Fatty acid biosynthesis			CDD:440006	38.889	72.0	39.0	3.0	13908.0	13975.0	10.0	80.0	9.28e-11	59.5
