qseqid	DB ID	Protein description	DB description	EC number	CDD ID	taxonomic_range_name	taxonomic_range	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|F4BWP7|F4BWP7_METSG	TIGR01351	adenylate kinase	adenylate kinase. Adenylate kinase (EC 2.7.4.3) converts ATP + AMP to ADP + ADP, that is, uses ATP as a phosphate donor for AMP. Most members of this family are known or believed to be adenylate kinase. However, some members accept other nucleotide triphosphates as donors, may be unable to use ATP, and may fail to complement adenylate kinase mutants. An example of a nucleoside-triphosphate--adenylate kinase (EC 2.7.4.10) is SP|Q9UIJ7, a GTP:AMP phosphotransferase. This family is designated subfamily rather than equivalog for this reason. [Purines, pyrimidines, nucleosides, and nucleotides, Nucleotide and nucleoside interconversions]	2.7.4.-	CDD:273569	cellular organisms	131567	54.46	213.0	92.0	3.0	2.0	212.0	1.0	210.0	3.21e-110	311.0
tr|F4BWT4|F4BWT4_METSG	cl19054		Saccharopine dehydrogenase N-terminal domain. Lysine-oxoglutarate reductase/Saccharopine dehydrogenase (LOR/SDH) is a bifunctional enzyme. This conserved region is commonly found immediately N-terminal to Saccharop_dh (pfam03435) in eukaryotes.		CDD:450248												
tr|F4BWV9|F4BWV9_METSG	cl23990		S-layer protein. This model represents a sequence region found tandemly duplicated in two proven archaeal S-layer glycoproteins, MA0829 from Methanosarcina acetivorans C2A and MM1976 from Methanosarcina mazei Go1, as well as in several paralogs of those L-layer proteins from both species. Members of the family show regions of local similarity to another known family of archaeal S-layer proteins described by model TIGR01564. Some members of this family, including the proven S-layer proteins, have the archaeosortase A target motif, PGF-CTERM (TIGR04126), at the protein C-terminus. [Cell envelope, Surface structures]		CDD:451645												
tr|F4BX03|F4BX03_METSG	cl38936		P-loop containing Nucleoside Triphosphate Hydrolases. This family includes a wide variety of AAA domains including some that have lost essential nucleotide binding residues in the P-loop.		CDD:476819												
tr|F4BX06|F4BX06_METSG	cl17068		Adenylate forming domain, Class I superfamily. This is a small domain that is found C terminal to pfam00501. It has a central beta sheet core that is flanked by alpha helices.		CDD:473059												
tr|F4BX07|F4BX07_METSG	cl17068		Adenylate forming domain, Class I superfamily. This is a small domain that is found C terminal to pfam00501. It has a central beta sheet core that is flanked by alpha helices.		CDD:473059												
tr|F4BX08|F4BX08_METSG	cl17068		Adenylate forming domain, Class I superfamily. This is a small domain that is found C terminal to pfam00501. It has a central beta sheet core that is flanked by alpha helices.		CDD:473059												
tr|F4BX26|F4BX26_METSG	TIGR03327	AMP phosphorylase	AMP phosphorylase. This enzyme family is found, so far, strictly in the Archaea, and only in those with a type III Rubisco enzyme. Most of the members previously were annotated as thymidine phosphorylase, or DeoA. The AMP metabolized by this enzyme may be produced by ADP-dependent sugar kinases.	2.4.-.-,2.4.2.57	CDD:274520	Archaea	2157	60.446	493.0	193.0	1.0	2.0	492.0	2.0	494.0	0.0	711.0
tr|F4BX30|F4BX30_METSG	TIGR01242	proteasome-activating nucleotidase	26S proteasome subunit P45 family. Many proteins may score above the trusted cutoff because an internal		CDD:130309	Archaea	2157	65.928	361.0	122.0	1.0	34.0	393.0	4.0	364.0	0.0	527.0
tr|F4BX42|F4BX42_METSG	cl23739		N/A. Acetyl-CoA synthase (ACS), also known as acetyl-CoA decarbonylase, is found in acetogenic and methanogenic organisms and is responsible for the synthesis and breakdown of acetyl-CoA.  ACS forms a heterotetramer with carbon monoxide dehydrogenase (CODH) consisting of two ACS and two CODH subunits. CODH reduces carbon dioxide to carbon monoxide and ACS then synthesizes acetyl-CoA from carbon monoxide, CoA, and a methyl group donated by another protein (CoFeSP).  ACS has three structural domains, an N-terminal rossman fold domain with a helical region at its N-terminus which interacts with CODH, and two alpha + beta fold domains.  A Ni-Fe-S center referred to as the A-cluster is located in the C-terminal domain. A large cavity exists between the three domains which may bind CoA.		CDD:474039												
tr|F4BXB6|F4BXB6_METSG	TIGR02374	nitrite reductase [NAD(P)H], large subunit (Provisional)	nitrite reductase [NAD(P)H], large subunit. [Central intermediary metabolism, Nitrogen metabolism]	1.7.1.4	CDD:162827	Bacteria	2	26.006	323.0	213.0	11.0	49.0	371.0	42.0	338.0	1.74e-27	112.0
tr|F4BXF2|F4BXF2_METSG	TIGR03628	30S ribosomal protein S11	ribosomal protein uS11P, archaeal form. This model describes exclusively the archaeal ribosomal protein S11P. It excludes homologous ribosomal proteins S14 from eukaryotes and S11 from bacteria. [Protein synthesis, Ribosomal proteins: synthesis and modification]		CDD:274686	Archaea	2157	76.724	116.0	27.0	0.0	5.0	120.0	1.0	116.0	1.26e-69	201.0
tr|F4BXG6|F4BXG6_METSG	TIGR02257	cobaltochelatase subunit CobN	cobaltochelatase, CobN subunit. [Biosynthesis of cofactors, prosthetic groups, and carriers, Heme, porphyrin, and cobalamin]	6.6.1.2	CDD:131310	cellular organisms	131567	35.44	1250.0	642.0	21.0	6.0	1244.0	27.0	1122.0	0.0	991.0
tr|F4BXG8|F4BXG8_METSG	TIGR03659	heme ABC transporter substrate-binding protein IsdE	heme ABC transporter, heme-binding protein isdE. This family of ABC substrate-binding proteins is observed primarily in close proximity with proteins localized to the cell wall and bearing the NEAT (NEAr Transporter, pfam05031) heme-binding domain. IsdE has been shown to bind heme and is involved in the process of scavenging heme for the purpose of obtaining iron.		CDD:274706	Firmicutes	1239	28.689	244.0	155.0	10.0	51.0	288.0	37.0	267.0	5.9000000000000005e-27	104.0
tr|F4BXH3|F4BXH3_METSG	TIGR02257	cobaltochelatase subunit CobN	cobaltochelatase, CobN subunit. [Biosynthesis of cofactors, prosthetic groups, and carriers, Heme, porphyrin, and cobalamin]	6.6.1.2	CDD:131310	cellular organisms	131567	35.744	1217.0	610.0	20.0	61.0	1267.0	68.0	1122.0	0.0	956.0
tr|F4BXI2|F4BXI2_METSG	TIGR03659	heme ABC transporter substrate-binding protein IsdE	heme ABC transporter, heme-binding protein isdE. This family of ABC substrate-binding proteins is observed primarily in close proximity with proteins localized to the cell wall and bearing the NEAT (NEAr Transporter, pfam05031) heme-binding domain. IsdE has been shown to bind heme and is involved in the process of scavenging heme for the purpose of obtaining iron.		CDD:274706	Firmicutes	1239	23.707	232.0	133.0	16.0	88.0	298.0	81.0	289.0	2.41e-11	60.4
tr|F4BXI9|F4BXI9_METSG	TIGR02179	2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family (Provisional)	2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family. A number of anaerobic and microaerophilic species lack pyruvate dehydrogenase and have instead a four subunit, oxygen-sensitive pyruvate oxidoreductase, with either ferredoxins or flavodoxins used as the acceptor. Several related four-subunit enzymes may exist in the same species. This model describes a subfamily of delta subunits, representing mostly pyruvate, 2-ketoisovalerate, and 2-oxoglutarate specific enzymes. The delta subunit is the smallest and resembles ferredoxins.		CDD:131234	cellular organisms	131567	44.231	52.0	28.0	1.0	162.0	212.0	20.0	71.0	4.74e-09	49.3
tr|F4BXI9|F4BXI9_METSG	TIGR02179	2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family (Provisional)	2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family. A number of anaerobic and microaerophilic species lack pyruvate dehydrogenase and have instead a four subunit, oxygen-sensitive pyruvate oxidoreductase, with either ferredoxins or flavodoxins used as the acceptor. Several related four-subunit enzymes may exist in the same species. This model describes a subfamily of delta subunits, representing mostly pyruvate, 2-ketoisovalerate, and 2-oxoglutarate specific enzymes. The delta subunit is the smallest and resembles ferredoxins.		CDD:131234	cellular organisms	131567	37.5	32.0	20.0	0.0	190.0	221.0	19.0	50.0	6.17e-06	40.8
tr|F4BXI9|F4BXI9_METSG	TIGR02374	nitrite reductase [NAD(P)H], large subunit (Provisional)	nitrite reductase [NAD(P)H], large subunit. [Central intermediary metabolism, Nitrogen metabolism]	1.7.1.4	CDD:162827	Bacteria	2	20.513	273.0	157.0	4.0	10.0	281.0	538.0	751.0	7.5e-16	74.5
tr|F4BXJ2|F4BXJ2_METSG	cl01709		The substrate-binding domain of an ABC-type nickel/oligopeptide-like import system contains the type 2 periplasmic binding fold. The borders of this family are based on the PDBSum definitions of the domain edges for Swiss:P06202.		CDD:445520												
tr|F4BXJ5|F4BXJ5_METSG	TIGR04247	nitrous oxide reductase family maturation protein NosD	nitrous oxide reductase family maturation protein NosD. Members of this family include NosD, a repetitive periplasmic protein required for the maturation of the copper-containing enzyme nitrous-oxide reductase. NosD appears to be part of a complex with NosF (an ABC transporter family ATP-binding protein) and NosY (a six-helix transmembrane protein in the ABC-2 permease family). However, NosDFY-like complexes appear to occur also in species whose copper requiring enzymes are something other than nitrous-oxide reductase.		CDD:275079	cellular organisms	131567	37.662	77.0	37.0	3.0	61.0	137.0	1.0	66.0	5.32e-09	55.3
tr|F4BXK4|F4BXK4_METSG	TIGR03659	heme ABC transporter substrate-binding protein IsdE	heme ABC transporter, heme-binding protein isdE. This family of ABC substrate-binding proteins is observed primarily in close proximity with proteins localized to the cell wall and bearing the NEAT (NEAr Transporter, pfam05031) heme-binding domain. IsdE has been shown to bind heme and is involved in the process of scavenging heme for the purpose of obtaining iron.		CDD:274706	Firmicutes	1239	28.767	219.0	122.0	11.0	119.0	323.0	91.0	289.0	2.13e-13	66.9
tr|F4BXR2|F4BXR2_METSG	cl00460		alkylhydroperoxidase AhpD family core domain. Sequences in this family occur as the N-terminal domain of a fusion protein with a C-terminal peroxidase-like protein, or as discrete protein encoded next to a peroxidase-like protein. The two partners regularly are encoded near to, and in the same genomes as, a putative FMN-dependent luciferase-like monooxygenase (LLM) (TIGR04027), and an ABC transporter in which TIGR04028 models the substrate-binding protein. CDD identifies this family as falling within the CMD superfamily that includes carboxymuconolactone decarboxylase.		CDD:469777												
tr|F4BXV3|F4BXV3_METSG	cl38939		N/A. The MMP1680 protein from Methanococcus maripaludis has been characterized as the archaeal protein responsible for the second step of UDP-GlcNAc biosynthesis. This GlmM protein catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate. The first-characterized bacterial GlmM protein is modeled by TIGR01455. These two families are members of the larger phosphoglucomutase/phosphomannomutase family (characterized by three domains: pfam02878, pfam02879 and pfam02880), but are not nearest neighbors to each other. This model also includes a number of sequences from non-archaea in the Bacteroides, Chlorobi, Chloroflexi, Planctomycetes and Spirochaetes lineages. Evidence supporting their inclusion in this equivalog as having the same activity comes from genomic context and phylogenetic profiling. A large number of these organisms are known to produce exo-polysaccharide and yet only appeared to contain the GlmS enzyme of the GlmSMU pathway for UDP-GlcNAc biosynthesis (GenProp0750). In some organisms including Leptospira, this archaeal GlmM is found adjacent to the GlmS as well as a putative GlmU non-orthologous homolog. Phylogenetic profiling of the GlmS-only pattern using PPP identifies members of this archaeal GlmM family as the highest-scoring result. [Central intermediary metabolism, Amino sugars]		CDD:476822												
tr|F4BXW6|F4BXW6_METSG	TIGR03659	heme ABC transporter substrate-binding protein IsdE	heme ABC transporter, heme-binding protein isdE. This family of ABC substrate-binding proteins is observed primarily in close proximity with proteins localized to the cell wall and bearing the NEAT (NEAr Transporter, pfam05031) heme-binding domain. IsdE has been shown to bind heme and is involved in the process of scavenging heme for the purpose of obtaining iron.		CDD:274706	Firmicutes	1239	22.932	266.0	151.0	12.0	133.0	375.0	55.0	289.0	1.54e-10	58.4
tr|F4BXW7|F4BXW7_METSG	TIGR03659	heme ABC transporter substrate-binding protein IsdE	heme ABC transporter, heme-binding protein isdE. This family of ABC substrate-binding proteins is observed primarily in close proximity with proteins localized to the cell wall and bearing the NEAT (NEAr Transporter, pfam05031) heme-binding domain. IsdE has been shown to bind heme and is involved in the process of scavenging heme for the purpose of obtaining iron.		CDD:274706	Firmicutes	1239	25.94	266.0	177.0	10.0	41.0	298.0	36.0	289.0	2.02e-22	92.3
tr|F4BXY1|F4BXY1_METSG	TIGR03256	coenzyme-B sulfoethylthiotransferase subunit alpha	methyl-coenzyme M reductase, alpha subunit. Members of this protein family are the alpha subunit of methyl coenzyme M reductase, also called coenzyme-B sulfoethylthiotransferase (EC 2.8.4.1). This enzyme, with alpha, beta, and gamma subunits, catalyzes the last step in methanogenesis. Several methanogens have encode two such enzymes, designated I and II; this model does not separate the isozymes. [Energy metabolism, Methanogenesis]	2.8.4.1	CDD:132300	Archaea	2157	69.203	552.0	166.0	2.0	7.0	558.0	1.0	548.0	0.0	893.0
tr|F4BXY2|F4BXY2_METSG	cl00247		N/A. Methyl-coenzyme M reductase (MCR) is the enzyme responsible for microbial formation of methane. It is a hexamer composed of 2 alpha (pfam02249), 2 beta (pfam02241), and 2 gamma (this family) subunits with two identical nickel porphinoid active sites.		CDD:469684												
