qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Entry	Entry Name	Protein names	Gene Ontology (GO)	Function [CC]	EC number	Annotation	Protein families	Pfam
tr|E8N2U3|E8N2U3_ANATU	E8N2U3	100.0	621	0	0	1	621	1	621	0.0	1172.0	E8N2U3	E8N2U3_ANATU	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]	FUNCTION: Acts as a chaperone. {ECO:0000256|HAMAP-Rule:MF_00332}.		2.0	Heat shock protein 70 family	PF00012;
tr|E8N2C8|E8N2C8_ANATU	E8N2C8	100.0	314	0	0	1	314	1	314	1.9199999999999989e-218	606.0	E8N2C8	E8N2C8_ANATU	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	NAD binding [GO:0051287]; phosphoglycerate dehydrogenase activity [GO:0004617]		1.1.1.95	1.0	D-isomer specific 2-hydroxyacid dehydrogenase family	PF00389;PF02826;
tr|E8N1B5|E8N1B5_ANATU	E8N1B5	100.0	1190	0	0	1	1190	1	1190	0.0	2343.0	E8N1B5	E8N1B5_ANATU	Pyruvate:ferredoxin oxidoreductase	4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]; thiamine pyrophosphate binding [GO:0030976]; electron transport chain [GO:0022900]; response to oxidative stress [GO:0006979]			2.0	Pyruvate:ferredoxin/flavodoxin oxidoreductase family	PF10371;PF12838;PF17147;PF01558;PF01855;PF02775;
tr|E8N197|E8N197_ANATU	E8N197	100.0	403	0	0	1	403	1	403	8.879999999999994e-294	804.0	E8N197	E8N197_ANATU	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; methionine adenosyltransferase activity [GO:0004478]; one-carbon metabolic process [GO:0006730]; S-adenosylmethionine biosynthetic process [GO:0006556]	FUNCTION: Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme. {ECO:0000256|HAMAP-Rule:MF_00086}.	2.5.1.6	3.0	AdoMet synthase family	PF02773;PF02772;PF00438;
tr|E8N187|E8N187_ANATU	E8N187	100.0	351	0	0	1	351	1	351	3.0599999999999984e-245	677.0	E8N187	E8N187_ANATU	Basic membrane lipoprotein	plasma membrane [GO:0005886]			1.0	BMP lipoprotein family	PF02608;
tr|E8N144|E8N144_ANATU	E8N144	100.0	495	0	0	1	495	1	495	0.0	1012.0	E8N144	E8N144_ANATU	Glycerol kinase (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase) (Glycerokinase) (GK)	cytosol [GO:0005829]; ATP binding [GO:0005524]; glycerol kinase activity [GO:0004370]; glycerol catabolic process [GO:0019563]; glycerol-3-phosphate metabolic process [GO:0006072]	FUNCTION: Key enzyme in the regulation of glycerol uptake and metabolism. Catalyzes the phosphorylation of glycerol to yield sn-glycerol 3-phosphate. {ECO:0000256|HAMAP-Rule:MF_00186}.	2.7.1.30	3.0	FGGY kinase family	PF02782;PF00370;
tr|E8N0W1|E8N0W1_ANATU	E8N0W1	100.0	403	0	0	1	403	1	403	2.299999999999999e-305	833.0	E8N0W1	E8N0W1_ANATU	Basic membrane lipoprotein	plasma membrane [GO:0005886]			1.0		PF02608;
tr|E8N0T2|E8N0T2_ANATU	E8N0T2	100.0	88	0	0	1	88	1	88	7.33e-58	181.0	E8N0T2	E8N0T2_ANATU	Nitrogen regulatory protein P-II				1.0		PF06153;
tr|E8N0J0|E8N0J0_ANATU	E8N0J0	100.0	378	0	0	1	378	1	378	7.759999999999995e-264	726.0	E8N0J0	E8N0J0_ANATU	Beta sliding clamp	cytoplasm [GO:0005737]; DNA polymerase III complex [GO:0009360]; 3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA strand elongation involved in DNA replication [GO:0006271]	FUNCTION: Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP-independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria; Pol III exhibits 3'-5' exonuclease proofreading activity. The beta chain is required for initiation of replication as well as for processivity of DNA replication. {ECO:0000256|PIRNR:PIRNR000804}.		2.0	Beta sliding clamp family	PF00712;PF02767;PF02768;
tr|E8N0E4|E8N0E4_ANATU	E8N0E4	100.0	543	0	0	1	543	1	543	0.0	1008.0	E8N0E4	E8N0E4_ANATU	Chaperonin GroEL (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin-60) (Cpn60)	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; isomerase activity [GO:0016853]; unfolded protein binding [GO:0051082]; protein refolding [GO:0042026]	FUNCTION: Together with its co-chaperonin GroES, plays an essential role in assisting protein folding. The GroEL-GroES system forms a nano-cage that allows encapsulation of the non-native substrate proteins and provides a physical environment optimized to promote and accelerate protein folding. {ECO:0000256|HAMAP-Rule:MF_00600, ECO:0000256|RuleBase:RU000419}.	5.6.1.7	3.0	Chaperonin (HSP60) family	PF00118;
tr|E8MZM0|E8MZM0_ANATU	E8MZM0	100.0	435	0	0	1	435	1	435	5.82e-313	855.0	E8MZM0	E8MZM0_ANATU	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	cell surface [GO:0009986]; extracellular region [GO:0005576]; phosphopyruvate hydratase complex [GO:0000015]; magnesium ion binding [GO:0000287]; phosphopyruvate hydratase activity [GO:0004634]; glycolytic process [GO:0006096]	FUNCTION: Catalyzes the reversible conversion of 2-phosphoglycerate (2-PG) into phosphoenolpyruvate (PEP). It is essential for the degradation of carbohydrates via glycolysis. {ECO:0000256|HAMAP-Rule:MF_00318}.	4.2.1.11	3.0	Enolase family	PF00113;PF03952;
tr|E8MZI3|E8MZI3_ANATU	E8MZI3	100.0	631	0	0	1	631	1	631	0.0	1195.0	E8MZI3	E8MZI3_ANATU	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]	FUNCTION: Acts as a chaperone. {ECO:0000256|HAMAP-Rule:MF_00332}.		2.0	Heat shock protein 70 family	PF00012;
tr|E8MZ15|E8MZ15_ANATU	E8MZ15	100.0	404	0	0	1	404	1	404	3.259999999999998e-301	823.0	E8MZ15	E8MZ15_ANATU	Hydrolase	acetylornithine deacetylase activity [GO:0008777]; metal ion binding [GO:0046872]; L-arginine biosynthetic process [GO:0006526]			1.0		PF07687;PF01546;
tr|E8MXK5|E8MXK5_ANATU	E8MXK5	100.0	176	0	0	1	176	1	176	8.249999999999999e-115	332.0	E8MXK5	E8MXK5_ANATU	DUF2383 domain-containing protein				1.0		
tr|E8MXK4|E8MXK4_ANATU	E8MXK4	100.0	347	0	0	1	347	1	347	2.3099999999999985e-222	619.0	E8MXK4	E8MXK4_ANATU	Helix-turn-helix domain-containing protein	DNA binding [GO:0003677]			1.0		PF13421;PF12728;
tr|E8K1G7|E8K1G7_9STRE	E8K1G7	100.0	796	0	0	1	796	1	796	0.0	1552.0	E8K1G7	E8K1G7_9STRE	Primosomal protein N' (EC 3.6.4.-) (ATP-dependent helicase PriA)	primosome complex [GO:1990077]; 3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; hydrolase activity [GO:0016787]; zinc ion binding [GO:0008270]; DNA recombination [GO:0006310]; DNA replication initiation [GO:0006270]; DNA replication, synthesis of primer [GO:0006269]; double-strand break repair [GO:0006302]; SOS response [GO:0009432]	FUNCTION: Involved in the restart of stalled replication forks. Recognizes and binds the arrested nascent DNA chain at stalled replication forks. It can open the DNA duplex, via its helicase activity, and promote assembly of the primosome and loading of the major replicative helicase DnaB onto DNA. {ECO:0000256|HAMAP-Rule:MF_00983}.	3.6.4.-	3.0	Helicase family, PriA subfamily	PF00271;PF17764;PF18074;PF04851;PF18319;
tr|E8K106|E8K106_9STRE	E8K106	100.0	651	0	0	1	651	1	651	0.0	1203.0	E8K106	E8K106_9STRE	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2 (EC 2.7.1.69)	plasma membrane [GO:0005886]; carbohydrate:proton symporter activity [GO:0005351]; protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity [GO:0022877]; protein-phosphocysteine-sugar phosphotransferase activity [GO:0090563]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]		2.7.1.69	2.0		PF00359;PF02378;PF02302;
tr|E8JZR6|E8JZR6_9STRE	E8JZR6	100.0	941	0	0	1	941	1	941	0.0	1835.0	E8JZR6	E8JZR6_9STRE	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	cytosol [GO:0005829]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; phosphoenolpyruvate carboxylase activity [GO:0008964]; carbon fixation [GO:0015977]; oxaloacetate metabolic process [GO:0006107]; tricarboxylic acid cycle [GO:0006099]	FUNCTION: Forms oxaloacetate, a four-carbon dicarboxylic acid source for the tricarboxylic acid cycle. {ECO:0000256|ARBA:ARBA00003670, ECO:0000256|HAMAP-Rule:MF_00595}.	4.1.1.31	3.0	PEPCase type 1 family	PF00311;
tr|E7SD33|E7SD33_9STRE	E7SD33	100.0	708	0	0	1	708	1	708	0.0	1310.0	E7SD33	E7SD33_9STRE	Penicillin-binding protein, 1A family (EC 2.4.1.-, EC 3.4.-.-)	membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]		2.4.1.-; 3.4.-.-	2.0		PF00912;PF00905;
tr|E7SCE8|E7SCE8_9STRE	E7SCE8	100.0	181	0	0	1	181	1	181	9.99e-123	353.0	E7SCE8	E7SCE8_9STRE	CAAX amino terminal protease family protein	membrane [GO:0016020]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]			1.0	UPF0177 family	PF02517;
tr|E7SC79|E7SC79_9STRE	E7SC79	100.0	471	0	0	1	471	1	471	7.079999999999996e-261	726.0	E7SC79	E7SC79_9STRE	LPXTG-motif cell wall anchor domain protein	extracellular region [GO:0005576]; membrane [GO:0016020]; collagen binding [GO:0005518]; cell adhesion [GO:0007155]			2.0		PF17961;PF05737;PF00746;
tr|E7SC29|E7SC29_9STRE	E7SC29	100.0	1023	0	0	1	1023	1	1023	0.0	1975.0	E7SC29	E7SC29_9STRE	LPXTG-motif cell wall anchor domain protein (EC 3.4.14.11)	membrane [GO:0016020]; dipeptidyl-peptidase activity [GO:0008239]		3.4.14.11	2.0		PF02129;PF08530;
tr|E7SBM1|E7SBM1_9STRE	E7SBM1	100.0	458	0	0	1	458	1	458	1.599999999999999e-308	846.0	E7SBM1	E7SBM1_9STRE	Uncharacterized protein	membrane [GO:0016020]			1.0		
tr|E7SBG3|E7SBG3_9STRE	E7SBG3	100.0	350	0	0	1	350	1	350	3.339999999999998e-205	575.0	E7SBG3	E7SBG3_9STRE	Uncharacterized protein	membrane [GO:0016020]			1.0		
tr|E7SB98|E7SB98_9STRE	A0A4Z1DTD6	100.0	523	0	0	1	523	1	523	0.0	935.0	A0A4Z1DTD6	A0A4Z1DTD6_9STRE	Signal recognition particle protein (EC 3.6.5.4) (Fifty-four homolog)	signal recognition particle [GO:0048500]; 7S RNA binding [GO:0008312]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]	FUNCTION: Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY. {ECO:0000256|HAMAP-Rule:MF_00306}.	3.6.5.4	3.0	GTP-binding SRP family, SRP54 subfamily	PF00448;PF02881;PF02978;
tr|E7SB94|E7SB94_9STRE	E7SB94	100.0	271	0	0	1	271	1	271	2.309999999999999e-202	561.0	E7SB94	E7SB94_9STRE	Metallo-beta-lactamase domain protein (EC 3.-.-.-)	hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]		3.-.-.-	1.0	Metallo-beta-lactamase superfamily	PF00753;
tr|E7SB02|E7SB02_9STRE	E7SB02	100.0	662	0	0	1	662	1	662	0.0	1269.0	E7SB02	E7SB02_9STRE	UvrABC system protein B (Protein UvrB) (Excinuclease ABC subunit B)	cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	FUNCTION: The UvrABC repair system catalyzes the recognition and processing of DNA lesions. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. Upon binding of the UvrA(2)B(2) complex to a putative damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage. {ECO:0000256|HAMAP-Rule:MF_00204}.		3.0	UvrB family	PF00271;PF04851;PF02151;PF12344;PF17757;
tr|E7SAF2|E7SAF2_9STRE	E7SAF2	100.0	708	0	0	1	708	1	708	0.0	1388.0	E7SAF2	E7SAF2_9STRE	Arylsulfatase (EC 3.1.6.-)	plasma membrane [GO:0005886]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]		3.1.6.-	2.0	LTA synthase family	PF00884;
tr|E7SAB0|E7SAB0_9STRE	E7SAB0	100.0	313	0	0	1	313	1	313	1.1699999999999993e-223	619.0	E7SAB0	E7SAB0_9STRE	Glycosyltransferase, group 2 family protein (EC 2.4.-.-)	glycosyltransferase activity [GO:0016757]		2.4.-.-	1.0	Glycosyltransferase 2 family	PF00535;
tr|E7SA87|E7SA87_9STRE	E7SA87	100.0	905	0	0	1	905	1	905	0.0	1623.0	E7SA87	E7SA87_9STRE	Efflux ABC transporter, permease protein	plasma membrane [GO:0005886]			1.0		PF02687;PF12704;
tr|E7SA36|E7SA36_9STRE	A0A4Z1DXY9	100.0	254	0	0	1	254	1	254	4.229999999999999e-176	494.0	A0A4Z1DXY9	A0A4Z1DXY9_9STRE	ABC transporter ATP-binding protein	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; L-isoleucine transmembrane transporter activity [GO:0015188]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-valine transmembrane transporter activity [GO:0005304]; D-alanine transmembrane transport [GO:0042941]; L-alanine transport [GO:0015808]; L-isoleucine import across plasma membrane [GO:1903806]; L-valine import across plasma membrane [GO:1903805]			2.0		PF00005;PF12399;
tr|E7SA27|E7SA27_9STRE	E7SA27	100.0	364	0	0	1	364	1	364	1.3199999999999994e-257	709.0	E7SA27	E7SA27_9STRE	Cystathionine gamma-synthase (EC 2.5.1.48)	cytoplasm [GO:0005737]; carbon-sulfur lyase activity [GO:0016846]; cystathionine gamma-synthase activity [GO:0003962]; pyridoxal phosphate binding [GO:0030170]; transsulfuration [GO:0019346]		2.5.1.48	2.0	Trans-sulfuration enzymes family	PF01053;
tr|E7S9R5|E7S9R5_9STRE	E7S9R5	100.0	488	0	0	1	488	1	488	0.0	941.0	E7S9R5	E7S9R5_9STRE	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	glutamyl-tRNA(Gln) amidotransferase complex [GO:0030956]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; transferase activity [GO:0016740]; translation [GO:0006412]	FUNCTION: Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln). {ECO:0000256|ARBA:ARBA00025295, ECO:0000256|HAMAP-Rule:MF_00120}.	6.3.5.7	2.0	Amidase family, GatA subfamily	PF01425;
tr|E7S9F3|E7S9F3_9STRE	E7S9F3	100.0	504	0	0	1	504	1	504	0.0	1013.0	E7S9F3	E7S9F3_9STRE	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit (EC 2.4.1.-) (Glycosyltransferase GtfA)	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; protein N-acetylglucosaminyltransferase complex [GO:0017122]; glycosyltransferase activity [GO:0016757]; nucleotide binding [GO:0000166]; protein O-linked glycosylation via serine [GO:0018242]	FUNCTION: Required for polymorphic O-glycosylation of the serine-rich repeat protein in this bacteria. Catalyzes the first step in glycosylation by transferring N-acetylglucosamine from UDP-GlcNAc to serine residues in the substrate protein. Part of the accessory SecA2/SecY2 system specifically required to export serine-rich repeat cell wall proteins usually encoded upstream in the same operon. {ECO:0000256|HAMAP-Rule:MF_01472}.	2.4.1.-	3.0	Glycosyltransferase group 1 family, Glycosyltransferase 4 subfamily	PF00534;PF22145;
tr|E7S946|E7S946_9STRE	E7S946	100.0	819	0	0	1	819	1	819	0.0	1661.0	E7S946	E7S946_9STRE	Glycosyltransferase, SP_1767 family	glycosyltransferase activity [GO:0016757]			1.0		PF01501;PF08759;
tr|E7S936|E7S936_9STRE	A0A3S4LSI7	100.0	553	0	0	1	553	1	553	0.0	1063.0	A0A3S4LSI7	A0A3S4LSI7_9STRE	Ribonuclease J (RNase J) (EC 3.1.-.-)	cytoplasm [GO:0005737]; 5'-3' RNA exonuclease activity [GO:0004534]; RNA binding [GO:0003723]; RNA endonuclease activity [GO:0004521]; zinc ion binding [GO:0008270]; rRNA processing [GO:0006364]	FUNCTION: An RNase that has 5'-3' exonuclease and possibly endonuclease activity. Involved in maturation of rRNA and in some organisms also mRNA maturation and/or decay. {ECO:0000256|HAMAP-Rule:MF_01491}.	3.1.-.-	2.0	Metallo-beta-lactamase superfamily, RNA-metabolizing metallo-beta-lactamase-like family, Bacterial RNase J subfamily	PF00753;PF07521;PF22505;PF17770;
tr|E7S8T6|E7S8T6_9STRE	E7S8T6	100.0	562	0	0	1	562	1	562	0.0	1096.0	E7S8T6	E7S8T6_9STRE	Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]		6.1.1.19	2.0	Class-I aminoacyl-tRNA synthetase family	PF03485;PF05746;PF00750;
tr|E7S8Q9|E7S8Q9_9STRE	E7S8Q9	100.0	453	0	0	1	453	1	453	7.239999999999997e-291	801.0	E7S8Q9	E7S8Q9_9STRE	Bacteriocin secretion accessory protein	plasma membrane [GO:0005886]			1.0	Membrane fusion protein (MFP) (TC 8.A.1) family	PF13437;
tr|E7S8L3|E7S8L3_9STRE	A0A7X2VKF1	100.0	657	0	0	1	657	1	657	0.0	1202.0	A0A7X2VKF1	A0A7X2VKF1_9STRE	ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-)	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent peptidase activity [GO:0004176]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	FUNCTION: Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins. {ECO:0000256|HAMAP-Rule:MF_01458}.	3.4.24.-	3.0	AAA ATPase family; Peptidase M41 family; AAA ATPase family	PF00004;PF17862;PF06480;PF01434;
tr|E7S7J8|E7S7J8_9STRE	E7S7J8	100.0	554	0	0	1	554	1	554	0.0	1041.0	E7S7J8	E7S7J8_9STRE	DAK2 domain fusion protein YloV	glycerone kinase activity [GO:0004371]; glycerol metabolic process [GO:0006071]			1.0		PF02734;PF13684;PF21645;
tr|E7S7J3|E7S7J3_9STRE	E7S7J3	100.0	246	0	0	1	246	1	246	1.9299999999999995e-168	474.0	E7S7J3	E7S7J3_9STRE	ABC-2 type transporter	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type transporter activity [GO:0140359]			1.0		PF12698;
tr|E7PS57|E7PS57_PSESG	A0AB73QDH1	100.0	100	0	0	1	100	1	100	3.6499999999999992e-68	208.0	A0AB73QDH1	A0AB73QDH1_PSESS	Selenoprotein				1.0		
tr|E7MMC1|E7MMC1_9FIRM	A0A412PIR8	100.0	375	0	0	1	375	1	375	3.0899999999999982e-273	749.0	A0A412PIR8	A0A412PIR8_9FIRM	BMP family ABC transporter substrate-binding protein	plasma membrane [GO:0005886]			1.0	BMP lipoprotein family	PF02608;
tr|E6YKM9|E6YKM9_9HYPH	E6YKM9	100.0	445	0	0	1	445	1	445	0.0	865.0	E6YKM9	E6YKM9_9HYPH	histidine kinase (EC 2.7.13.3)	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]		2.7.13.3	2.0		PF00672;PF02518;
tr|E6YKA0|E6YKA0_9HYPH	E6YKA0	100.0	305	0	0	1	305	1	305	1.6299999999999992e-210	585.0	E6YKA0	E6YKA0_9HYPH	RNA polymerase sigma factor RpoH (RNA polymerase sigma-32 factor)	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]; response to heat [GO:0009408]	FUNCTION: Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released. This sigma factor is involved in regulation of expression of heat shock genes. {ECO:0000256|HAMAP-Rule:MF_00961}.		3.0	Sigma-70 factor family, RpoH subfamily	PF00140;PF04542;PF04545;
tr|E6WR25|E6WR25_PSEUU	E6WR25	100.0	1086	0	0	1	1086	1	1086	0.0	2184.0	E6WR25	E6WR25_PSEUU	TonB-dependent outer membrane receptor	cell outer membrane [GO:0009279]; siderophore uptake transmembrane transporter activity [GO:0015344]			1.0		PF13620;
tr|E6VU71|E6VU71_PSEA9	E6VU71	100.0	147	0	0	1	147	1	147	5.289999999999998e-106	308.0	E6VU71	E6VU71_PSEA9	NADH dehydrogenase (Quinone) (EC 1.6.5.11)	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]		1.6.5.11	1.0	Complex I 20 kDa subunit family	PF01058;
tr|E6PYB8|E6PYB8_9ZZZZ	E6PYB8	100.0	922	0	0	1	922	1	922	0.0	1833.0	E6PYB8	E6PYB8_9ZZZZ	Cna B domain protein	cell outer membrane [GO:0009279]			1.0		PF00593;
tr|E6KQU0|E6KQU0_9ACTO	E6KQU0	100.0	1273	0	0	1	1273	1	1273	0.0	2483.0	E6KQU0	E6KQU0_9ACTO	Pullulanase	membrane [GO:0016020]; pullulanase activity [GO:0051060]; carbohydrate metabolic process [GO:0005975]			1.0	Glycosyl hydrolase 13 family	PF02922;PF01473;PF19127;PF11852;PF17967;PF22058;
tr|E5CCB9|E5CCB9_9BACE	E5CCB9	100.0	1861	0	0	1	1861	1	1861	0.0	3730.0	E5CCB9	E5CCB9_9BACE	Alpha-2-macroglobulin domain-containing protein	endopeptidase inhibitor activity [GO:0004866]			1.0		PF00207;PF17973;PF13715;
